group_representative,member,representative_artist,member_artist,hamming_distance,action,cross_artist
Edgar_Degas_36.jpg,Edgar_Degas_36.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Edgar_Degas_255.jpg,Edgar_Degas_681.jpg,Edgar_Degas,Edgar_Degas,6,remove,False
Edgar_Degas_255.jpg,Edgar_Degas_255.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Dürer_318.jpg,Albrecht_Du╠êrer_318.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_318.jpg,Albrecht_Dürer_318.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_148.jpg,Albrecht_Du╠êrer_148.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_148.jpg,Albrecht_Dürer_148.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_43.jpg,Albrecht_Du╠êrer_43.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_43.jpg,Albrecht_Dürer_43.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Pierre-Auguste_Renoir_53.jpg,Pierre-Auguste_Renoir_78.jpg,Pierre-Auguste_Renoir,Pierre-Auguste_Renoir,10,remove,False
Pierre-Auguste_Renoir_53.jpg,Pierre-Auguste_Renoir_53.jpg,Pierre-Auguste_Renoir,Pierre-Auguste_Renoir,0,keep,False
Albrecht_Du╠êrer_35.jpg,Albrecht_Dürer_35.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_35.jpg,Albrecht_Du╠êrer_35.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_217.jpg,Albrecht_Du╠êrer_217.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_217.jpg,Albrecht_Dürer_217.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Pablo_Picasso_296.jpg,Pablo_Picasso_256.jpg,Pablo_Picasso,Pablo_Picasso,0,remove,False
Pablo_Picasso_296.jpg,Pablo_Picasso_296.jpg,Pablo_Picasso,Pablo_Picasso,0,keep,False
Vincent_van_Gogh_278.jpg,Vincent_van_Gogh_125.jpg,Vincent_van_Gogh,Vincent_van_Gogh,6,remove,False
Vincent_van_Gogh_278.jpg,Vincent_van_Gogh_278.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Du╠êrer_274.jpg,Albrecht_Dürer_274.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_274.jpg,Albrecht_Du╠êrer_274.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_4.jpg,Albrecht_Du╠êrer_4.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_4.jpg,Albrecht_Dürer_4.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_167.jpg,Albrecht_Dürer_167.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_167.jpg,Albrecht_Du╠êrer_167.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_641.jpg,Edgar_Degas_468.jpg,Edgar_Degas,Edgar_Degas,10,remove,False
Edgar_Degas_641.jpg,Edgar_Degas_641.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Edgar_Degas_4.jpg,Edgar_Degas_460.jpg,Edgar_Degas,Edgar_Degas,2,remove,False
Edgar_Degas_4.jpg,Edgar_Degas_4.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Dürer_298.jpg,Albrecht_Du╠êrer_298.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_298.jpg,Albrecht_Dürer_298.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_153.jpg,Albrecht_Dürer_153.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_153.jpg,Albrecht_Du╠êrer_153.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_174.jpg,Albrecht_Du╠êrer_174.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_174.jpg,Albrecht_Dürer_174.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_9.jpg,Albrecht_Dürer_9.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_9.jpg,Albrecht_Du╠êrer_9.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Vincent_van_Gogh_828.jpg,Vincent_van_Gogh_545.jpg,Vincent_van_Gogh,Vincent_van_Gogh,4,remove,False
Vincent_van_Gogh_828.jpg,Vincent_van_Gogh_828.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Du╠êrer_294.jpg,Albrecht_Dürer_294.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_294.jpg,Albrecht_Du╠êrer_294.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_13.jpg,Albrecht_Dürer_13.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_13.jpg,Albrecht_Du╠êrer_13.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Vincent_van_Gogh_788.jpg,Vincent_van_Gogh_367.jpg,Vincent_van_Gogh,Vincent_van_Gogh,8,remove,False
Vincent_van_Gogh_788.jpg,Vincent_van_Gogh_788.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Dürer_110.jpg,Albrecht_Du╠êrer_110.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_110.jpg,Albrecht_Dürer_110.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_74.jpg,Albrecht_Dürer_74.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_74.jpg,Albrecht_Du╠êrer_74.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Pablo_Picasso_235.jpg,Pablo_Picasso_291.jpg,Pablo_Picasso,Pablo_Picasso,6,remove,False
Pablo_Picasso_235.jpg,Pablo_Picasso_235.jpg,Pablo_Picasso,Pablo_Picasso,0,keep,False
Albrecht_Du╠êrer_270.jpg,Albrecht_Dürer_270.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_270.jpg,Albrecht_Du╠êrer_270.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_100.jpg,Albrecht_Du╠êrer_100.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_100.jpg,Albrecht_Dürer_100.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_680.jpg,Edgar_Degas_203.jpg,Edgar_Degas,Edgar_Degas,10,remove,False
Edgar_Degas_680.jpg,Edgar_Degas_680.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Du╠êrer_108.jpg,Albrecht_Dürer_108.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_108.jpg,Albrecht_Du╠êrer_108.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_696.jpg,Edgar_Degas_71.jpg,Edgar_Degas,Edgar_Degas,4,remove,False
Edgar_Degas_696.jpg,Edgar_Degas_696.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Du╠êrer_168.jpg,Albrecht_Dürer_168.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_168.jpg,Albrecht_Du╠êrer_168.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_289.jpg,Albrecht_Du╠êrer_289.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_289.jpg,Albrecht_Dürer_289.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_615.jpg,Edgar_Degas_264.jpg,Edgar_Degas,Edgar_Degas,6,remove,False
Edgar_Degas_615.jpg,Edgar_Degas_615.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Edgar_Degas_99.jpg,Edgar_Degas_20.jpg,Edgar_Degas,Edgar_Degas,10,remove,False
Edgar_Degas_99.jpg,Edgar_Degas_99.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Dürer_311.jpg,Albrecht_Du╠êrer_311.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_311.jpg,Albrecht_Dürer_311.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_90.jpg,Albrecht_Du╠êrer_90.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_90.jpg,Albrecht_Dürer_90.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Vincent_van_Gogh_219.jpg,Vincent_van_Gogh_645.jpg,Vincent_van_Gogh,Vincent_van_Gogh,6,remove,False
Vincent_van_Gogh_219.jpg,Vincent_van_Gogh_219.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Du╠êrer_242.jpg,Albrecht_Dürer_242.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_242.jpg,Albrecht_Du╠êrer_242.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_19.jpg,Albrecht_Du╠êrer_19.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_19.jpg,Albrecht_Dürer_19.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Vincent_van_Gogh_174.jpg,Vincent_van_Gogh_66.jpg,Vincent_van_Gogh,Vincent_van_Gogh,10,remove,False
Vincent_van_Gogh_174.jpg,Vincent_van_Gogh_174.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Du╠êrer_121.jpg,Albrecht_Dürer_121.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_121.jpg,Albrecht_Du╠êrer_121.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_276.jpg,Albrecht_Dürer_276.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_276.jpg,Albrecht_Du╠êrer_276.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Vincent_van_Gogh_65.jpg,Vincent_van_Gogh_345.jpg,Vincent_van_Gogh,Vincent_van_Gogh,4,remove,False
Vincent_van_Gogh_65.jpg,Vincent_van_Gogh_65.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Dürer_130.jpg,Albrecht_Du╠êrer_130.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_130.jpg,Albrecht_Dürer_130.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_236.jpg,Albrecht_Du╠êrer_236.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_236.jpg,Albrecht_Dürer_236.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_611.jpg,Edgar_Degas_588.jpg,Edgar_Degas,Edgar_Degas,6,remove,False
Edgar_Degas_611.jpg,Edgar_Degas_611.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Edgar_Degas_256.jpg,Edgar_Degas_12.jpg,Edgar_Degas,Edgar_Degas,10,remove,False
Edgar_Degas_256.jpg,Edgar_Degas_256.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Edgar_Degas_15.jpg,Edgar_Degas_195.jpg,Edgar_Degas,Edgar_Degas,8,remove,False
Edgar_Degas_15.jpg,Edgar_Degas_15.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Du╠êrer_156.jpg,Albrecht_Dürer_156.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_156.jpg,Albrecht_Du╠êrer_156.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_23.jpg,Edgar_Degas_402.jpg,Edgar_Degas,Edgar_Degas,4,remove,False
Edgar_Degas_23.jpg,Edgar_Degas_23.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Pablo_Picasso_422.jpg,Pablo_Picasso_270.jpg,Pablo_Picasso,Pablo_Picasso,0,remove,False
Pablo_Picasso_422.jpg,Pablo_Picasso_422.jpg,Pablo_Picasso,Pablo_Picasso,0,keep,False
Edgar_Degas_65.jpg,Edgar_Degas_393.jpg,Edgar_Degas,Edgar_Degas,6,remove,False
Edgar_Degas_65.jpg,Edgar_Degas_65.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Dürer_252.jpg,Albrecht_Du╠êrer_252.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_252.jpg,Albrecht_Dürer_252.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_63.jpg,Albrecht_Du╠êrer_63.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_63.jpg,Albrecht_Dürer_63.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_26.jpg,Edgar_Degas_541.jpg,Edgar_Degas,Edgar_Degas,6,remove,False
Edgar_Degas_26.jpg,Edgar_Degas_665.jpg,Edgar_Degas,Edgar_Degas,2,remove,False
Edgar_Degas_26.jpg,Edgar_Degas_26.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Dürer_204.jpg,Albrecht_Du╠êrer_204.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_204.jpg,Albrecht_Dürer_204.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_77.jpg,Albrecht_Du╠êrer_77.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_77.jpg,Albrecht_Dürer_77.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_164.jpg,Albrecht_Dürer_164.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_164.jpg,Albrecht_Du╠êrer_164.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_653.jpg,Edgar_Degas_575.jpg,Edgar_Degas,Edgar_Degas,6,remove,False
Edgar_Degas_653.jpg,Edgar_Degas_653.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Edgar_Degas_549.jpg,Edgar_Degas_5.jpg,Edgar_Degas,Edgar_Degas,12,remove,False
Edgar_Degas_549.jpg,Edgar_Degas_546.jpg,Edgar_Degas,Edgar_Degas,8,remove,False
Edgar_Degas_549.jpg,Edgar_Degas_549.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Titian_185.jpg,Titian_177.jpg,Titian,Titian,10,remove,False
Titian_185.jpg,Titian_185.jpg,Titian,Titian,0,keep,False
Albrecht_Dürer_98.jpg,Albrecht_Du╠êrer_98.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_98.jpg,Albrecht_Dürer_98.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_175.jpg,Albrecht_Du╠êrer_175.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_175.jpg,Albrecht_Dürer_175.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_118.jpg,Albrecht_Dürer_118.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_118.jpg,Albrecht_Du╠êrer_118.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Vincent_van_Gogh_96.jpg,Vincent_van_Gogh_550.jpg,Vincent_van_Gogh,Vincent_van_Gogh,2,remove,False
Vincent_van_Gogh_96.jpg,Vincent_van_Gogh_96.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Edgar_Degas_691.jpg,Edgar_Degas_438.jpg,Edgar_Degas,Edgar_Degas,4,remove,False
Edgar_Degas_691.jpg,Edgar_Degas_691.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Du╠êrer_320.jpg,Albrecht_Dürer_320.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_320.jpg,Albrecht_Du╠êrer_320.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Vincent_van_Gogh_695.jpg,Vincent_van_Gogh_92.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,remove,False
Vincent_van_Gogh_695.jpg,Vincent_van_Gogh_695.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Dürer_41.jpg,Albrecht_Du╠êrer_41.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_41.jpg,Albrecht_Dürer_41.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_200.jpg,Edgar_Degas_625.jpg,Edgar_Degas,Edgar_Degas,4,remove,False
Edgar_Degas_200.jpg,Edgar_Degas_678.jpg,Edgar_Degas,Edgar_Degas,4,remove,False
Edgar_Degas_200.jpg,Edgar_Degas_200.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Rembrandt_51.jpg,Pablo_Picasso_47.jpg,Rembrandt,Pablo_Picasso,12,remove,True
Rembrandt_51.jpg,Pablo_Picasso_73.jpg,Rembrandt,Pablo_Picasso,10,remove,True
Rembrandt_51.jpg,Rembrandt_51.jpg,Rembrandt,Rembrandt,0,keep,False
Edgar_Degas_464.jpg,Edgar_Degas_601.jpg,Edgar_Degas,Edgar_Degas,6,remove,False
Edgar_Degas_464.jpg,Edgar_Degas_464.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Edgar_Degas_423.jpg,Edgar_Degas_635.jpg,Edgar_Degas,Edgar_Degas,4,remove,False
Edgar_Degas_423.jpg,Edgar_Degas_423.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Pierre-Auguste_Renoir_69.jpg,Pierre-Auguste_Renoir_141.jpg,Pierre-Auguste_Renoir,Pierre-Auguste_Renoir,10,remove,False
Pierre-Auguste_Renoir_69.jpg,Pierre-Auguste_Renoir_69.jpg,Pierre-Auguste_Renoir,Pierre-Auguste_Renoir,0,keep,False
Vincent_van_Gogh_275.jpg,Vincent_van_Gogh_42.jpg,Vincent_van_Gogh,Vincent_van_Gogh,6,remove,False
Vincent_van_Gogh_275.jpg,Vincent_van_Gogh_275.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Edgar_Degas_239.jpg,Edgar_Degas_302.jpg,Edgar_Degas,Edgar_Degas,4,remove,False
Edgar_Degas_239.jpg,Edgar_Degas_239.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Edgar_Degas_570.jpg,Edgar_Degas_654.jpg,Edgar_Degas,Edgar_Degas,10,remove,False
Edgar_Degas_570.jpg,Edgar_Degas_570.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Du╠êrer_104.jpg,Albrecht_Dürer_104.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_104.jpg,Albrecht_Du╠êrer_104.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_154.jpg,Edgar_Degas_657.jpg,Edgar_Degas,Edgar_Degas,4,remove,False
Edgar_Degas_154.jpg,Edgar_Degas_154.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Edgar_Degas_698.jpg,Edgar_Degas_456.jpg,Edgar_Degas,Edgar_Degas,6,remove,False
Edgar_Degas_698.jpg,Edgar_Degas_698.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Vincent_van_Gogh_717.jpg,Vincent_van_Gogh_607.jpg,Vincent_van_Gogh,Vincent_van_Gogh,2,remove,False
Vincent_van_Gogh_717.jpg,Vincent_van_Gogh_717.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Edgar_Degas_301.jpg,Edgar_Degas_183.jpg,Edgar_Degas,Edgar_Degas,4,remove,False
Edgar_Degas_301.jpg,Edgar_Degas_301.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Vincent_van_Gogh_300.jpg,Vincent_van_Gogh_163.jpg,Vincent_van_Gogh,Vincent_van_Gogh,10,remove,False
Vincent_van_Gogh_300.jpg,Vincent_van_Gogh_300.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Du╠êrer_187.jpg,Albrecht_Dürer_187.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_187.jpg,Albrecht_Du╠êrer_187.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_40.jpg,Albrecht_Dürer_40.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_40.jpg,Albrecht_Du╠êrer_40.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_233.jpg,Albrecht_Dürer_233.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_233.jpg,Albrecht_Du╠êrer_233.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_206.jpg,Albrecht_Dürer_206.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_206.jpg,Albrecht_Du╠êrer_206.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Vincent_van_Gogh_22.jpg,Vincent_van_Gogh_68.jpg,Vincent_van_Gogh,Vincent_van_Gogh,8,remove,False
Vincent_van_Gogh_22.jpg,Vincent_van_Gogh_22.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Edgar_Degas_414.jpg,Edgar_Degas_326.jpg,Edgar_Degas,Edgar_Degas,2,remove,False
Edgar_Degas_414.jpg,Edgar_Degas_414.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Dürer_76.jpg,Albrecht_Du╠êrer_76.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_76.jpg,Albrecht_Dürer_76.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_132.jpg,Edgar_Degas_663.jpg,Edgar_Degas,Edgar_Degas,10,remove,False
Edgar_Degas_132.jpg,Edgar_Degas_646.jpg,Edgar_Degas,Edgar_Degas,10,remove,False
Edgar_Degas_132.jpg,Edgar_Degas_132.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Vincent_van_Gogh_324.jpg,Vincent_van_Gogh_567.jpg,Vincent_van_Gogh,Vincent_van_Gogh,10,remove,False
Vincent_van_Gogh_324.jpg,Vincent_van_Gogh_324.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Vincent_van_Gogh_74.jpg,Vincent_van_Gogh_642.jpg,Vincent_van_Gogh,Vincent_van_Gogh,4,remove,False
Vincent_van_Gogh_74.jpg,Vincent_van_Gogh_74.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Dürer_103.jpg,Albrecht_Du╠êrer_103.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_103.jpg,Albrecht_Dürer_103.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_283.jpg,Albrecht_Dürer_283.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_283.jpg,Albrecht_Du╠êrer_283.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_251.jpg,Albrecht_Du╠êrer_251.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_251.jpg,Albrecht_Dürer_251.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_213.jpg,Albrecht_Du╠êrer_213.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_213.jpg,Albrecht_Dürer_213.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_88.jpg,Albrecht_Du╠êrer_88.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_88.jpg,Albrecht_Dürer_88.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_89.jpg,Albrecht_Dürer_89.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_89.jpg,Albrecht_Du╠êrer_89.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_122.jpg,Albrecht_Du╠êrer_122.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_122.jpg,Albrecht_Dürer_122.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_37.jpg,Albrecht_Du╠êrer_37.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_37.jpg,Albrecht_Dürer_37.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_226.jpg,Edgar_Degas_152.jpg,Edgar_Degas,Edgar_Degas,8,remove,False
Edgar_Degas_226.jpg,Edgar_Degas_226.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Dürer_26.jpg,Albrecht_Du╠êrer_26.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_26.jpg,Albrecht_Dürer_26.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_15.jpg,Albrecht_Dürer_15.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_15.jpg,Albrecht_Du╠êrer_15.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_24.jpg,Albrecht_Dürer_24.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_24.jpg,Albrecht_Du╠êrer_24.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_30.jpg,Albrecht_Du╠êrer_30.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_30.jpg,Albrecht_Dürer_30.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Pablo_Picasso_58.jpg,Pablo_Picasso_353.jpg,Pablo_Picasso,Pablo_Picasso,10,remove,False
Pablo_Picasso_58.jpg,Pablo_Picasso_58.jpg,Pablo_Picasso,Pablo_Picasso,0,keep,False
Albrecht_Du╠êrer_293.jpg,Albrecht_Dürer_293.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_293.jpg,Albrecht_Du╠êrer_293.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
